ID,ADDRESS,MATCH_IND,MATCH_TYPE,MATCH_ADDRESS,GEOCODE,COL7,COL8
2550,"3795 Heritage Ave, Las Vegas, NV, 89121",Match,Exact,"3795 HERITAGE AVE, LAS VEGAS, NV, 89121","-115.09242,36.120327",201877657,R
2551,"5250 Mission Carmel Ln Apt 204, Las Vegas, NV, 89107",Match,Exact,"5250 MISSION CARMEL LN, LAS VEGAS, NV, 89107","-115.211945,36.17204",201899545,R
2552,"9168 Prescott Downs St, Las Vegas, NV, 89148",No_Match,,,,,
2553,"5596 Sun Temple Ave, Las Vegas, NV, 89139",Match,Non_Exact,"5596 W SUN TEMPLE AVE, LAS VEGAS, NV, 89139","-115.218254,36.04623",624793612,R
2554,"275 Far Away St, Las Vegas, NV, 89074",Match,Non_Exact,"275 FAR AWAY ST, HENDERSON, NV, 89074","-115.03716,36.04822",201953811,R
2555,"4655 Gold Dust Ave Unit 238, Las Vegas, NV, 89120",No_Match,,,,,
2556,"1709 Robin St, Las Vegas, NV, 89106",Match,Exact,"1709 ROBIN ST, LAS VEGAS, NV, 89106","-115.17482,36.18979",201899710,L
2557,"309 Covent Garden Ct, Las Vegas, NV, 89145",Match,Exact,"309 COVENT GARDEN CT, LAS VEGAS, NV, 89145","-115.31141,36.169334",201959037,R
2558,"1701 Desert Fort St, Las Vegas, NV, 89128",Match,Exact,"1701 DESERT FORT ST, LAS VEGAS, NV, 89128","-115.27733,36.19048",201917427,R
2559,"4575 Dean Martin Dr Unit 2908, Las Vegas, NV, 89103",No_Match,,,,,
2560,"10001 Peace Way Unit 2242, Las Vegas, NV, 89147",Match,Exact,"10001 PEACE WAY, LAS VEGAS, NV, 89147","-115.310684,36.107677",627573909,L
2561,"10936 Prairie Grove Rd, Las Vegas, NV, 89179",No_Match,,,,,
2562,"6812 Spessard Holland Ct, Las Vegas, NV, 89131",Match,Exact,"6812 SPESSARD HOLLAND CT, LAS VEGAS, NV, 89131","-115.24273,36.31614",612680475,R
2563,"8452 Sewards Bluff Ave, Las Vegas, NV, 89129",Match,Exact,"8452 SEWARDS BLUFF AVE, LAS VEGAS, NV, 89129","-115.27714,36.2232",201934442,R
2564,"6316 Sespe St, Las Vegas, NV, 89108",Match,Exact,"6316 SESPE ST, LAS VEGAS, NV, 89108","-115.23162,36.209816",201858944,R
2565,"4776 Plata Del Sol Dr, Las Vegas, NV, 89121",Match,Exact,"4776 PLATA DEL SOL DR, LAS VEGAS, NV, 89121","-115.07016,36.109867",201967039,L
2566,"46 Olympia Hills Cir, Las Vegas, NV, 89141",Match,Exact,"46 OLYMPIA HILLS CIR, LAS VEGAS, NV, 89141","-115.19256,35.97076",612987051,R
2567,"The Gabrielle, Las Vegas, NV, 89139",No_Match,,,,,
2568,"1251 Desert Solitude St, Las Vegas, NV, 89110",Match,Exact,"1251 DESERT SOLITUDE ST, LAS VEGAS, NV, 89110","-115.04222,36.182396",201949884,L
2569,", Las Vegas, NV, 89135",No_Match,,,,,
2570,"6525 Charlie Chaplin Ave Unit 101, Las Vegas, NV, 89122",Match,Exact,"6525 CHARLIE CHAPLIN AVE, LAS VEGAS, NV, 89122","-115.03077,36.134403",641513137,R
2571,"3813 Winter Whitetail St, Las Vegas, NV, 89122",Match,Exact,"3813 WINTER WHITETAIL ST, LAS VEGAS, NV, 89122","-115.03105,36.119015",632842015,R
2572,"6085 Castlemont Ave, Las Vegas, NV, 89156",Match,Exact,"6085 CASTLEMONT AVE, LAS VEGAS, NV, 89156","-115.04034,36.206036",201876199,R
2573,"1900 Rio Canyon Ct Unit 105, Las Vegas, NV, 89128",No_Match,,,,,
2574,", Las Vegas, NV, 89109",No_Match,,,,,
2575,"7105 Regal Valley St, Las Vegas, NV, 89149",Match,Exact,"7105 REGAL VALLEY ST, LAS VEGAS, NV, 89149","-115.30414,36.290314",612698044,L
2576,"2305 Van Patten Pl, Las Vegas, NV, 89104",Match,Exact,"2305 VAN PATTEN PL, LAS VEGAS, NV, 89104","-115.148315,36.144863",201867653,L
2577,"469 Europa Way, Las Vegas, NV, 89145",Match,Exact,"469 EUROPA WAY, LAS VEGAS, NV, 89145","-115.27269,36.16704",201918940,L
2578,"6144 Rosalita Ave, Las Vegas, NV, 89108",Match,Exact,"6144 ROSALITA AVE, LAS VEGAS, NV, 89108","-115.22626,36.201275",201859031,R
2579,"9689 Tumble Lake Ct, Las Vegas, NV, 89147",Match,Exact,"9689 TUMBLE LAKE CT, LAS VEGAS, NV, 89147","-115.30389,36.124992",201932938,L
2580,"3338 Wayne St, Las Vegas, NV, 89121",Match,Exact,"3338 WAYNE ST, LAS VEGAS, NV, 89121","-115.09664,36.128563",201877242,L
2581,"3315 Cape Cod Dr, Las Vegas, NV, 89122",Match,Exact,"3315 CAPE COD DR, LAS VEGAS, NV, 89122","-115.06331,36.12883",201878411,R
2582,"88 Honors Course Dr, Las Vegas, NV, 89148",Match,Exact,"88 HONORS COURSE DR, LAS VEGAS, NV, 89148","-115.28955,36.03544",627338918,L
2583,"2904 Branch Creek Ct, Las Vegas, NV, 89135",Match,Exact,"2904 BRANCH CREEK CT, LAS VEGAS, NV, 89135","-115.31811,36.138004",201947229,R
2584,"8886 Rio Verde Ave, Las Vegas, NV, 89147",Match,Exact,"8886 RIO VERDE AVE, LAS VEGAS, NV, 89147","-115.28557,36.10294",201932449,R
2585,"5229 Steinbrenner Ln, Las Vegas, NV, 89118",Match,Exact,"5229 STEINBRENNER LN, LAS VEGAS, NV, 89118","-115.22041,36.09419",201900940,R
2586,"461 Purple Finch Dr, Las Vegas, NV, 89107",Match,Exact,"461 PURPLE FINCH DR, LAS VEGAS, NV, 89107","-115.21283,36.16697",201887875,R
2587,"10142 Tarbell Grove Ave, Las Vegas, NV, 89166",No_Match,,,,,
2588,"The Benjamin, Las Vegas, NV, 89139",No_Match,,,,,
2589,"5154 S Jones Bl Unit: 206, Las Vegas, NV, 89118",Match,Non_Exact,"5154 S JONES BLVD, LAS VEGAS, NV, 89118","-115.22505,36.09553",201863288,L
2590,"4730 E Craig Rd Unit: 1077, Las Vegas, NV, 89115",Match,Non_Exact,"4730 E CRAIG RD, LAS VEGAS, NV, 89115","-115.07021,36.240437",639410162,L
2591,"10400 Falls Church Ave, Las Vegas, NV, 89144",Match,Exact,"10400 FALLS CHURCH AVE, LAS VEGAS, NV, 89144","-115.32395,36.187065",201924396,R
2592,"7326 Caballo Range Ave, Las Vegas, NV, 89179",Match,Non_Exact,"7326 W CABALLO RANGE AVE, LAS VEGAS, NV, 89179","-115.250244,35.98748",625226285,L
2593,"10158 Glorious Moon Ct, Las Vegas, NV, 89178",Match,Non_Exact,"10158 S GLORIOUS MOON CT, LAS VEGAS, NV, 89178","-115.253235,36.00486",627345503,L
2594,"3151 Sierra Ridge Dr, Las Vegas, NV, 89156",Match,Exact,"3151 SIERRA RIDGE DR, LAS VEGAS, NV, 89156","-115.026054,36.217",201931886,L
2595,"5383 Mountain Vista St Unit 14, Las Vegas, NV, 89120",Match,Exact,"5383 MOUNTAIN VISTA ST, LAS VEGAS, NV, 89120","-115.07316,36.09318",201879237,R
2596,"3625 Beeson Ct, Las Vegas, NV, 89130",Match,Exact,"3625 BEESON CT, LAS VEGAS, NV, 89130","-115.21364,36.22475",201859148,R
2597,"11437 Parkersburg Ave, Las Vegas, NV, 89138",Match,Exact,"11437 PARKERSBURG AVE, LAS VEGAS, NV, 89138","-115.34608,36.159534",612687872,L
2598,", North Las Vegas, NV, 89032",No_Match,,,,,
2599,"1407 Commanche Dr, Las Vegas, NV, 89169",Match,Exact,"1407 COMMANCHE DR, LAS VEGAS, NV, 89169","-115.13312,36.126343",201870986,R
2600,"3661 Villa Knolls Sout Dr, Las Vegas, NV, 89120",No_Match,,,,,
2601,"2817 Legend Dr, Las Vegas, NV, 89134",Match,Non_Exact,"2817 N LEGEND DR, LAS VEGAS, NV, 89134","-115.28881,36.212654",201893907,R
2602,"9986 Big Bow Springs Ct, Las Vegas, NV, 89148",No_Match,,,,,
2603,"7779 Cascade Bluffs Ct, Las Vegas, NV, 89123",No_Match,,,,,
2604,"10914 Inverlochy Ct, Las Vegas, NV, 89141",Match,Exact,"10914 INVERLOCHY CT, LAS VEGAS, NV, 89141","-115.19721,35.99119",612986361,L
2605,"636 Yacht Harbor Dr Unit 101, Las Vegas, NV, 89145",Match,Exact,"636 YACHT HARBOR DR, LAS VEGAS, NV, 89145","-115.267334,36.164528",201918990,L
2606,"4700 Standing Bluff Way, Las Vegas, NV, 89130",Match,Exact,"4700 STANDING BLUFF WAY, LAS VEGAS, NV, 89130","-115.20818,36.244694",201916700,L
2607,"3326 Turtle Vista Cir, Las Vegas, NV, 89117",Match,Exact,"3326 TURTLE VISTA CIR, LAS VEGAS, NV, 89117","-115.30161,36.129025",201901090,L
2608,"7906 Beaver Mountain Ave, Las Vegas, NV, 89131",Match,Non_Exact,"7906 W BEAVER MOUNTAIN AVE, LAS VEGAS, NV, 89131","-115.26593,36.330612",627165787,L
2609,"369 Cascade Mist Ave, Las Vegas, NV, 89123",Match,Exact,"369 CASCADE MIST AVE, LAS VEGAS, NV, 89123","-115.15567,36.022724",201976808,R
2610,", Las Vegas, NV, 89143",No_Match,,,,,
2611,"6289 Spindrift Foam Ave, Las Vegas, NV, 89139",Match,Exact,"6289 SPINDRIFT FOAM AVE, LAS VEGAS, NV, 89139","-115.22974,36.04595",612682388,L
2612,"9113 Pine Mission Ave, Las Vegas, NV, 89143",Match,Exact,"9113 PINE MISSION AVE, LAS VEGAS, NV, 89143","-115.29518,36.31653",612985300,L
2613,"4471 Dean Martin Dr Unit 4107, Las Vegas, NV, 89103",No_Match,,,,,
2614,"7919 Quiet Canyon St, Las Vegas, NV, 89113",Match,Exact,"7919 QUIET CANYON ST, LAS VEGAS, NV, 89113","-115.25489,36.044712",202004051,R
2615,"9806 Cathedral Pines Ave, Las Vegas, NV, 89149",No_Match,,,,,
2616,"6324 Radiant Rapture Ave, Las Vegas, NV, 89131",Match,Exact,"6324 RADIANT RAPTURE AVE, LAS VEGAS, NV, 89131","-115.2312,36.30189",626862554,L
2617,"4151 Lady Barron Ct, Las Vegas, NV, 89115",Match,Exact,"4151 LADY BARRON CT, LAS VEGAS, NV, 89115","-115.08277,36.188873",201874587,R
2618,"3915 Legend Hills St Unit 201, Las Vegas, NV, 89129",Match,Exact,"3915 LEGEND HILLS ST, LAS VEGAS, NV, 89129","-115.319534,36.23173",612985100,L
2619,"9965 Government Point Way Unit 102, Las Vegas, NV, 89183",Match,Non_Exact,"9965 S GOVERNMENT POINT WAY, LAS VEGAS, NV, 89183","-115.12063,36.00801",624287049,R
2620,"9313 Hampstead Hills Ave, Las Vegas, NV, 89149",Match,Exact,"9313 HAMPSTEAD HILLS AVE, LAS VEGAS, NV, 89149","-115.30034,36.287296",612690156,L
2621,"12017 Oakland Hills Dr, Las Vegas, NV, 89141",No_Match,,,,,
2622,"5526 E Carey Ave, Las Vegas, NV, 89156",Match,Exact,"5526 E CAREY AVE, LAS VEGAS, NV, 89156","-115.05222,36.20324",201874334,L
2623,"5275 Renault Ave, Las Vegas, NV, 89142",Match,Exact,"5275 RENAULT AVE, LAS VEGAS, NV, 89142","-115.06071,36.149338",201875897,L
2624,"1221 Equator Ave, Las Vegas, NV, 89032",Match,Non_Exact,"1221 W EQUATOR AVE, NORTH LAS VEGAS, NV, 89032","-115.158676,36.236008",625032910,L
2625,"1417 Hialeah Dr Unit: B, Las Vegas, NV, 89119",Match,Exact,"1417 HIALEAH DR, LAS VEGAS, NV, 89119","-115.13338,36.105766",201871353,R
2626,"3305 Calle De El Cortez, Las Vegas, NV, 89102",Match,Non_Exact,"3305 CLL DE EL CORTEZ, LAS VEGAS, NV, 89102","-115.18596,36.150303",201864853,L
2627,"8800 River Pines Ct Apt 101, Las Vegas, NV, 89117",Match,Exact,"8800 RIVER PINES CT, LAS VEGAS, NV, 89117","-115.28832,36.14231",201890974,L
2628,"12250 Bluebird Canyon Pl, Las Vegas, NV, 89138",Match,Exact,"12250 BLUEBIRD CANYON PL, LAS VEGAS, NV, 89138","-115.3641,36.160767",612692031,R
2629,"8684 Estrella Bonita Ct, Las Vegas, NV, 89147",Match,Non_Exact,"8684 ESTRELLA BONITA AVE, LAS VEGAS, NV, 89147","-115.28123,36.103127",636801537,R
2630,"4845 N Juliano Rd, Las Vegas, NV, 89149",Match,Exact,"4845 N JULIANO RD, LAS VEGAS, NV, 89149","-115.28603,36.249096",627163952,L
2631,"5042 S Rainbow Blvd Unit 102, Las Vegas, NV, 89118",No_Match,,,,,
2632,"500 S 13Th St Unit: C30, Las Vegas, NV, 89101",Tie,,,,,
2633,", Las Vegas, NV, 89122",No_Match,,,,,
2634,"5919 Vizzi Ct, Las Vegas, NV, 89131",Match,Exact,"5919 VIZZI CT, LAS VEGAS, NV, 89131","-115.222626,36.283756",636911830,L
2635,"4764 Double Down Dr Unit 101, Las Vegas, NV, 89122",Match,Exact,"4764 DOUBLE DOWN DR, LAS VEGAS, NV, 89122","-115.052155,36.10314",624600439,R
2636,"3524 Tobias Ln, Las Vegas, NV, 89120",Match,Exact,"3524 TOBIAS LN, LAS VEGAS, NV, 89120","-115.09818,36.065163",201879331,L
2637,", Las Vegas, NV, 89178",No_Match,,,,,
2638,"3290 Squire St, Las Vegas, NV, 89135",Match,Exact,"3290 SQUIRE ST, LAS VEGAS, NV, 89135","-115.3253,36.130398",201980540,L
2639,"5900 Boulder Hwy, Las Vegas, NV, 89122",Match,Exact,"5900 BOULDER HWY, LAS VEGAS, NV, 89122","-115.04397,36.094856",201880194,R
2640,"1904 Luning Dr, Las Vegas, NV, 89106",Match,Exact,"1904 LUNING DR, LAS VEGAS, NV, 89106","-115.17433,36.191864",201864962,R
2641,"3055 Mirado Ct, Las Vegas, NV, 89121",Match,Exact,"3055 MIRADO CT, LAS VEGAS, NV, 89121","-115.108795,36.123783",201871807,R
2642,"955 Single Tree Dr, Las Vegas, NV, 89123",Match,Exact,"955 SINGLE TREE DR, LAS VEGAS, NV, 89123","-115.14368,36.03563",640228694,L
2643,"5267 Lisagayle Ct Unit 137, Las Vegas, NV, 89103",Match,Exact,"5267 LISAGAYLE CT, LAS VEGAS, NV, 89103","-115.21338,36.10488",201863300,L
2644,"6133 Cottontail Cove St, Las Vegas, NV, 89130",Match,Exact,"6133 COTTONTAIL COVE ST, LAS VEGAS, NV, 89130","-115.226776,36.270893",612690137,L
2645,"804 Canterbury Cross Pl, Las Vegas, NV, 89144",Match,Exact,"804 CANTERBURY CROSS PL, LAS VEGAS, NV, 89144","-115.32176,36.181137",201924538,R
2646,"3660 Renovah St Unit 105, Las Vegas, NV, 89129",Match,Exact,"3660 RENOVAH ST, LAS VEGAS, NV, 89129","-115.2487,36.22707",201906888,R
2647,"76 Innisbrook Ave, Las Vegas, NV, 89113",Match,Exact,"76 INNISBROOK AVE, LAS VEGAS, NV, 89113","-115.27376,36.092785",201900221,R
2648,"366 Apple River Ct, Las Vegas, NV, 89148",Match,Exact,"366 APPLE RIVER CT, LAS VEGAS, NV, 89148","-115.28002,36.05129",201964169,R
2649,"7147 S Durango Dr Unit 302, Las Vegas, NV, 89113",Match,Exact,"7147 DURANGO DR, LAS VEGAS, NV, 89113","-115.27923,36.058228",627470117,R
2650,"608 Queensridge Ct, Las Vegas, NV, 89145",Match,Exact,"608 QUEENSRIDGE CT, LAS VEGAS, NV, 89145","-115.3059,36.164494",201933770,L
2651,"4440 W Mesa Verde Ln, Las Vegas, NV, 89139",Match,Exact,"4440 W MESA VERDE LN, LAS VEGAS, NV, 89139","-115.20011,36.046257",202002766,R
2652,"6425 Stormy Creek Rd, Las Vegas, NV, 89108",Match,Exact,"6425 STORMY CREEK RD, LAS VEGAS, NV, 89108","-115.23577,36.226955",201858743,L
2653,"1253 Elliston Rd, Las Vegas, NV, 89135",Match,Exact,"1253 ELLISTON RD, LAS VEGAS, NV, 89135","-115.35107,36.157505",612687638,R
2654,"5751 E Hacienda Ave Unit 184, Las Vegas, NV, 89122",Match,Non_Exact,"5751 E HACIENDA AVE, LAS VEGAS, NV, 89122","-115.04769,36.09309",201912092,R
2655,"230 Mission Newport Ln Unit: # 201, Las Vegas, NV, 89107",No_Match,,,,,
2656,"7100 Pirates Cove Rd Apt 1096, Las Vegas, NV, 89145",Match,Exact,"7100 PIRATES COVE RD, LAS VEGAS, NV, 89145","-115.25148,36.17568",201887359,R
2657,"2456 Carnegie Hall St, Las Vegas, NV, 89135",Match,Exact,"2456 CARNEGIE HALL ST, LAS VEGAS, NV, 89135","-115.321335,36.145237",201997535,L
2658,"3782 Lincoln Rd, Las Vegas, NV, 89115",Match,Exact,"3782 LINCOLN RD, LAS VEGAS, NV, 89115","-115.084785,36.228737",201982706,R
2659,"3318 N Decatur Blvd Unit 2036, North Las Vegas, NV, 89130",No_Match,,,,,
2660,"6868 Sky Pointe Dr Unit 1115, Las Vegas, NV, 89131",No_Match,,,,,
2661,"3791 Shirebrook Dr Unit: 109, Las Vegas, NV, 89115",Match,Exact,"3791 SHIREBROOK DR, LAS VEGAS, NV, 89115","-115.09186,36.212738",201873868,R
2662,"8541 Highland View Ave, Las Vegas, NV, 89145",Match,Exact,"8541 HIGHLAND VIEW AVE, LAS VEGAS, NV, 89145","-115.2807,36.16747",201933752,L
2663,"4515 Dean Martin Dr Unit: 205, Las Vegas, NV, 89103",No_Match,,,,,
2664,"5129 Mascaro Dr, Las Vegas, NV, 89122",Match,Exact,"5129 MASCARO DR, LAS VEGAS, NV, 89122","-115.025276,36.096466",201961585,L
2665,"3730 W Moberly Ave, Las Vegas, NV, 89139",Match,Exact,"3730 W MOBERLY AVE, LAS VEGAS, NV, 89139","-115.18946,36.048157",202000885,R
2666,"2408 Cherrywood St, Las Vegas, NV, 89108",Match,Exact,"2408 CHERRYWOOD ST, LAS VEGAS, NV, 89108","-115.23726,36.20401",201858900,L
2667,"7631 Boyd Ave, Las Vegas, NV, 89179",No_Match,,,,,
2668,"11025 Toscano Gardens St, Las Vegas, NV, 89141",Match,Exact,"11025 TOSCANO GARDENS ST, LAS VEGAS, NV, 89141","-115.18406,35.989994",632850564,R
2669,"8901 Oceanside Slopes Ave, Las Vegas, NV, 89178",No_Match,,,,,
2670,"3006 La Barca Ln, Las Vegas, NV, 89122",Match,Exact,"3006 LA BARCA LN, LAS VEGAS, NV, 89122","-115.05585,36.13491",201878519,L
2671,"8708 Palomino Ranch St, Las Vegas, NV, 89131",Match,Exact,"8708 PALOMINO RANCH ST, LAS VEGAS, NV, 89131","-115.21246,36.319004",612690177,R
2672,"2424 Spanish Ct, Las Vegas, NV, 89108",Match,Exact,"2424 SPANISH CT, LAS VEGAS, NV, 89108","-115.231575,36.20419",201858969,L
2673,"6076 Dodd St, Las Vegas, NV, 89122",Match,Exact,"6076 DODD ST, LAS VEGAS, NV, 89122","-115.03999,36.093464",201992243,L
2674,"585 S Royal Crest Cir Unit 20, Las Vegas, NV, 89169",Tie,,,,,
2675,"5092 Moose Falls Dr, Las Vegas, NV, 89141",Match,Non_Exact,"5092 W MOOSE FALLS DR, LAS VEGAS, NV, 89141","-115.21032,36.00095",641284361,L
2676,"3657 Evening Fog St, Las Vegas, NV, 89129",Match,Exact,"3657 EVENING FOG ST, LAS VEGAS, NV, 89129","-115.33146,36.226807",202003493,L
2677,"1116 Chapman Dr, Las Vegas, NV, 89104",Match,Exact,"1116 CHAPMAN DR, LAS VEGAS, NV, 89104","-115.13194,36.157864",201868034,R
2678,"2101 Blue Breeze Dr Unit 101, Las Vegas, NV, 89128",Match,Exact,"2101 BLUE BREEZE DR, LAS VEGAS, NV, 89128","-115.2608,36.198215",201917705,L
2679,"Delilah, Las Vegas, NV, 89122",No_Match,,,,,
2680,"Portola, Las Vegas, NV, 89179",No_Match,,,,,
2681,"211 E Flamingo Rd # 808, Las Vegas, NV, 89169",Match,Non_Exact,"211 E FLAMINGO RD, LAS VEGAS, NV, 89169","-115.163315,36.11456",640233483,R
2682,"6668 Escalon Dr, Las Vegas, NV, 89108",Match,Exact,"6668 ESCALON DR, LAS VEGAS, NV, 89108","-115.2417,36.191273",201898147,R
2683,"2905 Pinto Ln, Las Vegas, NV, 89107",Match,Exact,"2905 PINTO LN, LAS VEGAS, NV, 89107","-115.18067,36.1644",201864782,L
2684,", Las Vegas, NV, 89148",No_Match,,,,,
2685,", Las Vegas, NV, 89117",No_Match,,,,,
2686,"2234 E Desert Inn Rd, Las Vegas, NV, 89169",Match,Exact,"2234 E DESERT INN RD, LAS VEGAS, NV, 89169","-115.12069,36.12985",201871564,L
2687,"5260 Surrey St, Las Vegas, NV, 89119",Match,Exact,"5260 SURREY ST, LAS VEGAS, NV, 89119","-115.124535,36.09405",201872643,L
2688,"3108 Pearl Harbor Dr, Las Vegas, NV, 89117",Match,Exact,"3108 PEARL HARBOR DR, LAS VEGAS, NV, 89117","-115.31345,36.134556",201891679,R
2689,"1981 Fairhaven St, Las Vegas, NV, 89108",Match,Exact,"1981 FAIRHAVEN ST, LAS VEGAS, NV, 89108","-115.208206,36.195194",201860804,L
2690,"6655 Wind Whisper St, Las Vegas, NV, 89148",Match,Exact,"6655 WIND WHISPER ST, LAS VEGAS, NV, 89148","-115.299286,36.067036",613020969,R
2691,"6348 La Palma Pkwy, Las Vegas, NV, 89118",Match,Non_Exact,"6348 W LA PALMA PKWY, LAS VEGAS, NV, 89118","-115.23045,36.095615",201863494,R
2692,"10753 Bernini Dr, Las Vegas, NV, 89141",Match,Exact,"10753 BERNINI DR, LAS VEGAS, NV, 89141","-115.20549,35.993607",201979054,R
2693,"8400 W Charleston Blvd Apt 224, Las Vegas, NV, 89117",No_Match,,,,,
2694,"7908 Shelter Island Way, Las Vegas, NV, 89145",Match,Exact,"7908 SHELTER ISLAND WAY, LAS VEGAS, NV, 89145","-115.26679,36.15936",201918806,R
2695,"1908 Camino Carlos Rey, Las Vegas, NV, 89031",No_Match,,,,,
2696,"6365 Azurelyn Ave, Las Vegas, NV, 89122",Match,Exact,"6365 AZURELYN AVE, LAS VEGAS, NV, 89122","-115.03433,36.099686",612682648,R
2697,"9650 Black Coyote Ct, Las Vegas, NV, 89139",Match,Non_Exact,"9650 S BLACK COYOTE CT, LAS VEGAS, NV, 89139","-115.21824,36.014233",624844558,L
2698,"6396 Tumblegrass Ct, Las Vegas, NV, 89122",Match,Exact,"6396 TUMBLEGRASS CT, LAS VEGAS, NV, 89122","-115.033485,36.11576",612683557,L
2699,"222 Karen Ave Unit 408, Las Vegas, NV, 89109",Match,Exact,"222 KAREN AVE, LAS VEGAS, NV, 89109","-115.154366,36.140236",201869841,L
2700,"4839 Double Down Dr Unit 103, Las Vegas, NV, 89122",Match,Exact,"4839 DOUBLE DOWN DR, LAS VEGAS, NV, 89122","-115.051125,36.102066",624600338,L
2701,"1835 Plan, Las Vegas, NV, 89117",No_Match,,,,,
2702,"7765 Dean Martin Dr, Las Vegas, NV, 89139",No_Match,,,,,
2703,"3701 Dorrington Dr, Las Vegas, NV, 89129",Match,Exact,"3701 DORRINGTON DR, LAS VEGAS, NV, 89129","-115.29372,36.22808",201965736,L
2704,", Las Vegas, NV, 89131",No_Match,,,,,
2705,"1900 N Torrey Pines Dr Unit 106, Las Vegas, NV, 89108",Match,Non_Exact,"1900 N TORREY PINES DR, LAS VEGAS, NV, 89108","-115.23309,36.193336",202006421,L
2706,"4508 Silverado Sage Ave, North Las Vegas, NV, 89115",Match,Non_Exact,"4508 SILVERADO SAGE AVE, LAS VEGAS, NV, 89115","-115.07492,36.27471",626861814,L
2707,", Las Vegas, NV, 89131",No_Match,,,,,
2708,"Plan 1849 Modeled, Las Vegas, NV, 89135",No_Match,,,,,
2709,"8213 Cactus Root Ct, Las Vegas, NV, 89129",Match,Exact,"8213 CACTUS ROOT CT, LAS VEGAS, NV, 89129","-115.272446,36.226467",202001269,L
2710,"5429 Centurion Ct Unit 203, Las Vegas, NV, 89122",Match,Exact,"5429 CENTURION CT, LAS VEGAS, NV, 89122","-115.042274,36.091064",201915494,L
2711,"7255 W Sunset Rd Apt 1155, Las Vegas, NV, 89113",Match,Non_Exact,"7255 W SUNSET RD, LAS VEGAS, NV, 89113","-115.25054,36.070347",641521703,L
2712,"2000 Fashion Show Dr 6405 Unit 6405, Las Vegas, NV, 89109",Match,Exact,"2000 FASHION SHOW DR, LAS VEGAS, NV, 89109","-115.168236,36.127857",201989527,R
2713,"3668 Crestview Dr, Las Vegas, NV, 89120",Match,Exact,"3668 CRESTVIEW DR, LAS VEGAS, NV, 89120","-115.09481,36.098843",201877854,L
2714,"8453 Spirit Vale Ave Unit Lot 57, Las Vegas, NV, 89117",No_Match,,,,,
2715,"5261 River Glen Dr Unit: 202, Las Vegas, NV, 89103",Match,Exact,"5261 RIVER GLEN DR, LAS VEGAS, NV, 89103","-115.21332,36.11048",613628842,L
2716,"5389 Homeria St, Las Vegas, NV, 89113",Match,Non_Exact,"5389 S HOMERIA ST, LAS VEGAS, NV, 89113","-115.26975,36.09086",202006731,R
2717,"10655 Porta Romana Ct, Las Vegas, NV, 89141",Match,Exact,"10655 PORTA ROMANA CT, LAS VEGAS, NV, 89141","-115.21792,35.996174",201998165,R
2718,"9441 Chateau St Jean Dr, Las Vegas, NV, 89123",Match,Non_Exact,"9441 S CHATEAU ST JEAN DR, LAS VEGAS, NV, 89123","-115.14486,36.01794",635795309,R
2719,", Las Vegas, NV, 89130",No_Match,,,,,
2720,"10968 Tranquil Waters Ct, Las Vegas, NV, 89135",Match,Exact,"10968 TRANQUIL WATERS CT, LAS VEGAS, NV, 89135","-115.33185,36.13488",201961017,R
2721,"2405 Totem Pole Ct, Las Vegas, NV, 89134",Match,Exact,"2405 TOTEM POLE CT, LAS VEGAS, NV, 89134","-115.29705,36.206486",201894130,R
2722,"260 E Flamingo Rd Unit 210, Las Vegas, NV, 89169",Match,Non_Exact,"260 E FLAMINGO RD, LAS VEGAS, NV, 89169","-115.16154,36.114532",640233483,L
2723,"4130 Autumn St, Las Vegas, NV, 89120",Match,Exact,"4130 AUTUMN ST, LAS VEGAS, NV, 89120","-115.084656,36.09826",201992088,L
2724,"7877 Fall Harvest Dr, Las Vegas, NV, 89147",Match,Exact,"7877 FALL HARVEST DR, LAS VEGAS, NV, 89147","-115.26299,36.123417",201901906,L
2725,"7909 Morning Gallop Ct, Las Vegas, NV, 89131",Match,Exact,"7909 MORNING GALLOP CT, LAS VEGAS, NV, 89131","-115.219315,36.303947",201999573,L
2726,"3912 Rive Gauche St, Las Vegas, NV, 89115",Match,Exact,"3912 RIVE GAUCHE ST, LAS VEGAS, NV, 89115","-115.0778,36.230927",201873780,R
2727,"7632 Kit Carson Ave, Las Vegas, NV, 89179",No_Match,,,,,
2728,"6137 W Oakey Blvd Apt B, Las Vegas, NV, 89146",Match,Non_Exact,"6137 W OAKEY BLVD, LAS VEGAS, NV, 89146","-115.226425,36.151783",201860462,L
2729,"7939 Timber Horn Ct, Las Vegas, NV, 89147",Match,Exact,"7939 TIMBER HORN CT, LAS VEGAS, NV, 89147","-115.26435,36.119465",201901850,L
2730,"8600 W Charleston Bl Unit: 1020, Las Vegas, NV, 89117",Match,Non_Exact,"8600 W CHARLESTON BLVD, LAS VEGAS, NV, 89117","-115.280525,36.15912",632506103,R
